tconst,title,year,genres,rating,votes,directorID,topActors
tt0770796,Planet B-Boy,2007.0,"Documentary,History,Music",7.6,1036,nm0496863,"['nm3786557', 'nm0293694', 'nm0558256']"
tt0770802,Samsara,2011.0,"Documentary,Music",8.4,39186,nm0294825,"['nm5530711', 'nm5530700', 'nm5530772']"
tt0770810,How She Move,2007.0,Drama,3.6,6802,nm0711149,"['nm2179180', 'nm1345514', 'nm1687611']"
tt0770828,Man of Steel,2013.0,"Action,Adventure,Sci-Fi",7.1,837140,nm0811583,"['nm0147147', 'nm0147147', 'nm0010736']"
tt0770829,The Girl by the Lake,2007.0,"Drama,Mystery,Thriller",6.5,3992,nm0596403,"['nm0785842', 'nm0268710', 'nm0556188']"
tt0772105,The Family Friend,2006.0,Drama,7.1,4628,nm0815204,"['nm0729887', 'nm0157098', 'nm0029580']"
tt0772152,Amateur Porn Star Killer,2006.0,"Crime,Horror",3.1,1322,nm1546474,"['nm2096422', 'nm3353681', 'nm1546474']"
tt0772153,America: Freedom to Fascism,2006.0,Documentary,7.8,2630,nm0751567,
tt0772157,Broken English,2007.0,"Comedy,Drama,Romance",6.3,7357,nm0144023,"['nm0000205', 'nm0693799', 'nm0001687']"
tt0772168,Grace Is Gone,2007.0,"Drama,War",6.7,9873,nm1475479,"['nm0000131', 'nm2850666', 'nm2050642']"
tt0772172,The Chair,2007.0,"Drama,Horror,Thriller",4.3,1194,nm0837977,"['nm2173088', 'nm2172888', 'nm2162224']"
tt0772176,Christmas Story,2007.0,"Drama,Family,Fantasy",7.1,4994,nm0943363,"['nm0084969', 'nm2107504', 'nm2795833']"
tt0772178,Kickin' It Old Skool,2007.0,"Comedy,Sport",4.6,7548,nm2188866,"['nm0005085', 'nm1172764', 'nm0639200']"
tt0772181,Krabat,2008.0,"Drama,Fantasy,Thriller",6.1,7015,nm0471086,"['nm1269088', 'nm0714943', 'nm0117709']"
tt0772187,Notte prima degli esami,2006.0,Comedy,6.4,5628,nm0110292,"['nm0266094', 'nm0135404', 'nm1679452']"
tt0772193,Primeval,2007.0,"Action,Adventure,Crime",4.8,15608,nm0003150,"['nm0700712', 'nm0428963', 'nm0486728']"
tt0772200,Save Me,2007.0,"Drama,Romance",6.7,2166,nm0142636,"['nm0322241', 'nm0020354', 'nm2256745']"
tt0773318,Déficit,2007.0,Drama,5.2,1857,nm0305558,"['nm1003962', 'nm1448869', 'nm2181744']"
tt0774095,The Dudesons Movie,2006.0,"Action,Comedy,Documentary",6.0,3408,"nm1385892,nm1387686",
tt0774755,Offside,2006.0,"Comedy,Drama,Sport",5.8,2612,nm0459732,"['nm0439642', 'nm0185354', 'nm0526519']"
tt0775090,The Stone Merchant,2006.0,"Drama,Thriller",4.2,1050,nm0553379,"['nm0000172', 'nm0001506', 'nm0003244']"
tt0775417,Am Ende kommen Touristen,2007.0,Drama,6.8,1142,nm1840944,"['nm2356421', 'nm0739973', 'nm2133583']"
tt0775438,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",2006.0,"Biography,Documentary",7.1,1176,nm0862207,
tt0775440,Cell,2016.0,"Action,Adventure,Horror",4.4,32084,nm0931095,"['nm0000131', 'nm0000168', 'nm2265157']"
tt0775480,Hellphone,2007.0,"Comedy,Horror",5.1,2084,nm0404485,"['nm1533863', 'nm0213847', 'nm2256549']"
tt0775488,Illegal Tender,2007.0,"Crime,Drama,Thriller",5.4,2817,nm0721279,"['nm0327779', 'nm0208962', 'nm1268158']"
tt0775489,The Illusionist,2010.0,"Animation,Drama",7.4,37161,nm0158984,"['nm0232357', 'nm0232357', 'nm3946526']"
tt0775529,The Savages,2007.0,"Comedy,Drama",7.1,39345,nm0420982,"['nm0001473', 'nm0000450', 'nm0097842']"
tt0775539,Stomp the Yard,2007.0,"Drama,Music,Romance",5.4,26900,nm1234893,"['nm1551922', 'nm0328709', 'nm1666212']"
tt0775543,Night Catches Us,2010.0,"Drama,Romance",6.2,1890,nm0358184,"['nm1107001', 'nm0913488', 'nm3541011']"
tt0775552,Aliens in the Attic,2009.0,"Adventure,Comedy,Family",5.4,25327,nm0776271,"['nm0864308', 'nm1382207', 'nm1334396']"
tt0775566,The War Tapes,2006.0,"Documentary,War",7.2,1335,nm2198201,
tt0776794,A Crude Awakening: The Oil Crash,2006.0,Documentary,7.7,2006,"nm0312508,nm2201073,nm0128307",
tt0776804,Triple Dare,2006.0,Drama,5.6,1146,nm1258346,"['nm2074375', 'nm2206459', 'nm1874420']"
tt0778631,Brave Story,2006.0,"Adventure,Animation,Fantasy",6.5,1620,"nm2516860,nm0157363,nm0535340,nm3649405,nm0645756","['nm0559381', 'nm1985175', 'nm1028496']"
tt0778661,Daddy's Little Girls,2007.0,"Drama,Romance",5.9,8667,nm1347153,"['nm0005517', 'nm0252961', 'nm0743896']"
tt0778749,Jasminum,2006.0,"Comedy,Romance",6.9,1409,nm0464383,"['nm2702136', 'nm0088111', 'nm0196449']"
tt0778784,My Best Friend,2006.0,Comedy,6.6,7010,nm0496312,"['nm0000809', 'nm0200702', 'nm0310865']"
tt0779982,Black Sheep,2006.0,"Comedy,Horror,Sci-Fi",5.8,42873,nm2204480,"['nm0238135', 'nm2201960', 'nm0205541']"
tt0780002,Contact High,2009.0,Comedy,6.4,1306,nm0322198,"['nm1382571', 'nm1517001', 'nm3437489']"
tt0780061,Redhat and Cousin,1995.0,"Adventure,Comedy,Family",8.1,5106,nm0846700,"['nm1171492', 'nm2783241', 'nm2203235']"
tt0780076,Maxx,2005.0,"Comedy,Musical",6.0,1045,nm2206885,"['nm1568421', 'nm2208770', 'nm0013841']"
tt0780180,Grave Decisions,2006.0,"Comedy,Drama",7.4,5725,nm1455707,"['nm2204502', 'nm0439435', 'nm0867341']"
tt0780485,Blood Car,2007.0,"Comedy,Horror",5.2,2811,nm1373794,"['nm1826130', 'nm0001043', 'nm1319753']"
tt0780486,Blue State,2007.0,"Comedy,Drama,Romance",5.9,2504,nm1218697,"['nm0005227', 'nm0001593', 'nm0470870']"
tt0780492,Canvas,2006.0,Drama,6.5,1131,nm0337471,"['nm2459759', 'nm0001315', 'nm1492784']"
tt0780503,Dororo,2007.0,"Action,Adventure,Fantasy",6.4,3069,nm0794048,"['nm1070494', 'nm0793069', 'nm0620018']"
tt0780504,Drive,2011.0,"Action,Drama",7.8,739269,nm0716347,"['nm0331516', 'nm1659547', 'nm0186505']"
tt0780511,Everybody's Fine,2009.0,"Adventure,Drama",7.1,65290,nm0428600,"['nm0000134', 'nm0000295', 'nm0005377']"
tt0780516,Flawless,2007.0,"Crime,Drama,Thriller",6.7,27586,nm0705535,"['nm0000193', 'nm0000323', 'nm0933727']"
tt0780521,The Princess and the Frog,2009.0,"Adventure,Animation,Comedy",7.2,179086,"nm0166256,nm0615780","['nm0741242', 'nm0202966', 'nm0001856']"
tt0780524,Get Thrashed: The Story of Thrash Metal,2006.0,"Documentary,History,Music",7.7,1880,nm2206969,
tt0780534,My Mom's New Boyfriend,2008.0,"Comedy,Crime,Romance",5.3,12787,nm0303032,"['nm0000104', 'nm0000104', 'nm0000212']"
tt0780536,In Bruges,2008.0,"Comedy,Crime,Drama",7.9,480965,nm1732981,"['nm0268199', 'nm0322407', 'nm0001354']"
tt0780548,Kid Cannabis,2014.0,"Biography,Comedy,Crime",6.4,10789,nm0007082,"['nm3967854', 'nm1552693', 'nm1683094']"
tt0780567,Imagine That,2009.0,"Comedy,Drama,Family",5.6,16243,nm0456732,"['nm0000552', 'nm0002006', 'nm2780578']"
tt0780568,My Führer,2007.0,"Comedy,Drama,War",5.5,4653,nm0506374,"['nm0773845', 'nm0618057', 'nm0343857']"
tt0780571,Mr. Brooks,2007.0,"Crime,Drama,Mystery",7.2,161022,nm0262595,"['nm0000126', 'nm0000193', 'nm0000458']"
tt0780583,Flight of the Living Dead,2007.0,Horror,5.1,9835,nm0859499,"['nm0158306', 'nm1331851', 'nm0640413']"
tt0780595,Redline,2007.0,Action,4.0,9234,nm0155536,"['nm0680667', 'nm0004294', 'nm0341176']"
tt0780606,Shock to the System,2006.0,"Crime,Drama,Mystery",6.6,1135,nm0646987,"['nm0020354', 'nm0817819', 'nm0940712']"
tt0780607,The Signal,2007.0,"Horror,Sci-Fi,Thriller",6.0,22284,"nm1410159,nm0124112,nm1402180","['nm1768017', 'nm0919482', 'nm1407651']"
tt0780608,Smiley Face,2007.0,Comedy,5.8,20166,nm0000777,"['nm0267506', 'nm1024677', 'nm0111013']"
tt0780621,Gone with the Woman,2007.0,"Comedy,Drama,Romance",6.6,2167,nm0639033,"['nm0042212', 'nm1099818', 'nm0001780']"
tt0780622,Teeth,2007.0,"Comedy,Fantasy,Horror",5.4,48504,nm0509033,"['nm1422176', 'nm0378161', 'nm0656929']"
tt0780645,War of the Dead,2011.0,"Action,Adventure,Horror",4.1,2834,nm1458855,"['nm0862907', 'nm0014261', 'nm1576916']"
tt0780653,The Wolfman,2010.0,"Drama,Fantasy,Horror",5.9,115537,nm0002653,"['nm0001125', 'nm0000164', 'nm1289434']"
tt0781084,Yo-Yo Girl Cop,2006.0,Action,4.9,1217,nm0297934,"['nm1564255', 'nm1377476', 'nm2207806']"
tt0781435,The Duchess of Langeais,2007.0,"Drama,Music,Romance",6.5,1493,nm0729626,"['nm0050210', 'nm0220016', 'nm0644680']"
tt0781511,I Like,2005.0,"Drama,Romance",7.0,1241,nm1491595,"['nm0594497', 'nm0632689', 'nm0619173']"
tt0781533,My Name Is Juani,2006.0,"Comedy,Drama",5.1,1457,nm0000940,"['nm1531585', 'nm1012635', 'nm2245835']"
tt0782032,Waiting for Heaven,2006.0,"Drama,History",6.5,1668,nm0952077,"['nm1699172', 'nm1489950', 'nm1698609']"
tt0782037,Dabbe,2006.0,"Horror,Thriller",4.3,5016,nm2133921,"['nm1758556', 'nm1728222', 'nm2204005']"
tt0782042,Gen,2006.0,Thriller,4.3,3773,nm2204103,"['nm1728853', 'nm1938148', 'nm1734745']"
tt0782154,The Rebel,2007.0,"Action,Drama,Romance",6.8,2453,nm1110306,"['nm1248798', 'nm1787887', 'nm0629006']"
tt0782700,When Darkness Falls,2006.0,"Drama,Thriller",7.4,1815,nm0632152,"['nm1778503', 'nm2560232', 'nm0044118']"
tt0782867,The Secrets,2007.0,"Drama,Romance",7.0,2331,nm0383605,"['nm0000272', 'nm0119804', 'nm2228509']"
tt0783233,Atonement,2007.0,"Drama,Mystery,Romance",7.8,316248,nm0942504,"['nm0461136', 'nm0564215', 'nm0000950']"
tt0783234,The Baker,2007.0,"Comedy,Thriller",6.3,4573,nm2200649,"['nm0507073', 'nm0038918', 'nm0182666']"
tt0783238,The Dead Girl,2006.0,"Crime,Drama,Mystery",6.5,16720,nm0597673,"['nm0001057', 'nm0005261', 'nm0001315']"
tt0783475,Getting Home,2007.0,"Comedy,Drama",7.4,2028,nm0955434,"['nm0955482', 'nm2866359', 'nm1288603']"
tt0783515,The Education of Charlie Banks,2007.0,Drama,6.5,5355,nm0004890,"['nm0251986', 'nm0728762', 'nm0025483']"
tt0783522,Ghetto,2005.0,"History,War",6.7,1335,nm0433347,"['nm0272224', 'nm1389891', 'nm0549629']"
tt0783530,You Will Be Mine,2009.0,"Drama,Music",5.6,1392,nm0482542,"['nm1927432', 'nm0152211', 'nm0044865']"
tt0783532,Gangster's Paradise: Jerusalema,2008.0,"Action,Crime,Drama",7.3,11060,nm0956537,"['nm0782648', 'nm2358928', 'nm0638450']"
tt0783538,Lady Magdalene's,2008.0,"Action,Comedy,Music",2.2,1054,nm0776090,"['nm0629667', 'nm0629667', 'nm1532078']"
tt0783598,Until Death,2007.0,"Crime,Drama,Thriller",5.7,10665,nm1415540,"['nm0000241', 'nm0001653', 'nm0318498']"
tt0783601,American Loser,2007.0,"Comedy,Drama",5.4,3067,nm1344017,"['nm0005405', 'nm0001543', 'nm0640055']"
tt0783608,The Walker,2007.0,"Crime,Drama,Mystery",5.8,6010,nm0001707,"['nm0000437', 'nm0000218', 'nm0000002']"
tt0783640,The Last Full Measure,2019.0,"Drama,War",6.8,14949,nm0733149,"['nm1659221', 'nm0837223', 'nm8313926']"
tt0783695,Broken Sky,2006.0,"Drama,Romance",5.7,1253,nm1001040,"['nm2214584', 'nm1307232', 'nm2217208']"
tt0783767,Angel,2007.0,"Drama,Romance",5.8,5733,nm0654830,"['nm0304801', 'nm0000554', 'nm0751301']"
tt0784962,7-10 Split,2007.0,"Comedy,Sport",4.3,1195,nm0717449,"['nm0005346', 'nm0666388', 'nm0186728']"
tt0784972,The Brothers Solomon,2007.0,Comedy,5.3,11685,nm0644022,"['nm0004715', 'nm0287182', 'nm0278979']"
tt0785000,Red,1999.0,"Crime,Drama,Thriller",6.4,1535,nm0423167,"['nm0998142', 'nm0287471', 'nm2194924']"
tt0785002,Heartbreak Hotel,2006.0,"Comedy,Drama,Music",5.4,1731,nm0638324,"['nm0075087', 'nm0526581', 'nm0617515']"
tt0785006,Hotel for Dogs,2009.0,"Comedy,Family",5.5,25827,nm0294457,"['nm0731075', 'nm1545471', 'nm0001435']"
tt0785007,Over Her Dead Body,2008.0,"Comedy,Fantasy,Romance",5.3,26076,nm0523094,"['nm0519456', 'nm0748620', 'nm1128572']"
tt0785012,In Tranzit,2008.0,"Drama,Romance,War",5.7,2844,nm0731631,"['nm0267812', 'nm0470981', 'nm0000518']"
tt0785025,Love's Abiding Joy,2006.0,"Drama,Family,Western",6.8,2143,nm0484901,"['nm0183158', 'nm0001535', 'nm1397297']"
tt0785035,Ong Bak 2,2008.0,Action,6.2,32620,"nm1388074,nm1437277","['nm1388074', 'nm1033693', 'nm0154083']"
tt0785077,Who's Your Caddy?,2007.0,"Comedy,Sport",2.3,15729,nm0666806,"['nm0092216', 'nm0000470', 'nm0187719']"
tt0787442,The Attack,2012.0,"Crime,Drama,Mystery",7.1,4677,nm0234780,"['nm1846124', 'nm1492000', 'nm0230243']"
tt0787462,Elvis and Anabelle,2007.0,"Drama,Romance",7.1,6336,nm0311942,"['nm1540404', 'nm0515116', 'nm0001505']"
tt0787470,Balls Out: Gary the Tennis Coach,2009.0,"Comedy,Sport",5.4,10449,nm0500444,"['nm0005405', 'nm0001642', 'nm2343444']"
tt0787474,The Boxtrolls,2014.0,"Adventure,Animation,Comedy",6.8,63467,"nm0030253,nm0820934","['nm0001426', 'nm0364813', 'nm0296545']"
tt0787475,Hot Rod,2007.0,"Comedy,Sport",6.7,96830,nm1676223,"['nm1676221', 'nm0279545', 'nm0574534']"
tt0787485,Killer Pad,2008.0,"Comedy,Horror",4.0,1536,nm0000387,"['nm0291881', 'nm0432657', 'nm0574460']"
tt0787495,Netherbeast Incorporated,2007.0,"Comedy,Fantasy,Horror",5.5,1510,nm1324090,"['nm0122886', 'nm0358669', 'nm0004929']"
tt0787515,Strength and Honour,2007.0,"Action,Drama",5.1,1643,nm1732017,"['nm0000514', 'nm0005068', 'nm0000920']"
tt0787523,Towelhead,2007.0,Drama,6.9,12222,nm0050332,"['nm1974397', 'nm0001173', 'nm0531589']"
tt0787524,The Man Who Knew Infinity,2015.0,"Biography,Drama",7.2,64878,nm0114226,"['nm2353862', 'nm0000460', 'nm0801674']"
tt0790590,Botched,2007.0,"Comedy,Horror,Thriller",5.6,6785,nm1242171,"['nm0372418', 'nm0810770', 'nm0001151']"
tt0790602,Nitro,2007.0,"Action,Drama,Thriller",5.3,1861,nm0221662,"['nm0501168', 'nm0491426', 'nm1042939']"
tt0790604,Deck the Halls,2006.0,"Comedy,Family",5.1,36681,nm0925870,"['nm0000111', 'nm0000362', 'nm0155693']"
tt0790618,Remember the Daze,2007.0,"Comedy,Drama",5.6,4132,nm1881997,"['nm1640523', 'nm1192856', 'nm0246686']"
tt0790623,Meet Bill,2007.0,"Comedy,Drama",6.2,21343,"nm0325927,nm2214893","['nm0001173', 'nm0004695', 'nm0503567']"
tt0790627,Brief Interviews with Hideous Men,2009.0,"Comedy,Drama",5.4,3744,nm1024677,"['nm0629855', 'nm0791570', 'nm0000459']"
tt0790628,The Incredible Burt Wonderstone,2013.0,Comedy,5.9,77232,nm0769135,"['nm0136797', 'nm3769935', 'nm0000114']"
tt0790636,Dallas Buyers Club,2013.0,"Biography,Drama",7.9,536648,nm0885249,"['nm0000190', 'nm0004950', 'nm0001467']"
tt0790657,Everybody Wants to Be Italian,2007.0,"Comedy,Romance",5.7,2006,nm1118463,"['nm1579091', 'nm0898597', 'nm0438127']"
tt0790662,Fingerprints,2006.0,"Horror,Mystery,Thriller",4.9,2813,nm0059835,"['nm1343254', 'nm1738059', 'nm1259068']"
tt0790663,The First Grader,2010.0,"Biography,Drama,Romance",7.4,4980,nm0149491,"['nm0365140', 'nm0514411', 'nm0450961']"
tt0790665,Flood,2007.0,"Action,Drama,Thriller",4.8,7363,nm1491603,"['nm0001015', 'nm0319698', 'nm0183822']"
tt0790676,The Good Life,2007.0,"Comedy,Drama",6.4,2363,nm0077284,"['nm0916406', 'nm0221046', 'nm0001765']"
tt0790686,Mirrors,2008.0,"Horror,Mystery",6.1,117151,nm0014960,"['nm0000662', 'nm1745736', 'nm0005442']"
tt0790706,Crazy Love,2007.0,"Documentary,Romance",7.0,2935,"nm0460031,nm0001770",
tt0790712,The Messenger,2009.0,"Drama,Romance,War",7.1,37768,nm0610219,"['nm0004936', 'nm0608090', 'nm0000437']"
tt0790721,Normal Adolescent Behavior,2007.0,"Drama,Romance",5.0,2618,nm0769541,"['nm0848554', 'nm1525948', 'nm0307726']"
tt0790723,Just Add Water,2008.0,"Comedy,Romance",5.6,3271,nm0000952,"['nm0909620', 'nm1706767', 'nm0519043']"
tt0790724,Jack Reacher,2012.0,"Action,Thriller",7.0,381184,nm0003160,"['nm0000129', 'nm0683253', 'nm0420955']"
tt0790736,R.I.P.D.,2013.0,"Action,Adventure,Comedy",5.6,148525,nm0777881,"['nm0005351', 'nm0000313', 'nm0000571']"
tt0790769,Kurt Cobain About a Son,2006.0,"Documentary,Music",7.2,3911,nm1099970,"['nm11769936', 'nm7551589']"
tt0790770,Miles Ahead,2015.0,"Biography,Drama,Music",6.4,10828,nm0000332,"['nm0000332', 'nm1538675', 'nm0000191']"
tt0790788,The Yellow Wallpaper,2012.0,Thriller,5.5,1973,nm1889733,"['nm0193691', 'nm0484460', 'nm0225460']"
tt0790799,$9.99,2008.0,"Animation,Drama,Fantasy",6.7,3563,nm1038127,"['nm0001691', 'nm0001439', 'nm0426170']"
tt0790804,The Comebacks,2007.0,"Comedy,Sport",4.3,12230,nm0103744,"['nm0462712', 'nm0722647', 'nm0001835']"
tt0791150,A Ton of Luck,2006.0,"Comedy,Drama",6.4,1005,nm0872535,"['nm0128070', 'nm0032798', 'nm0161671']"
tt0791188,Naruto the Movie 2: Legend of the Stone of Gelel,2005.0,"Adventure,Animation,Comedy",6.3,5648,nm0442887,"['nm0847594', 'nm0605453', 'nm1468944']"
tt0791268,You're Gonna Miss Me,2005.0,"Documentary,Music",7.6,1107,nm2222778,
tt0791303,A Summer in Genoa,2008.0,"Drama,Mystery,Romance",6.0,6907,nm0935863,"['nm0000147', 'nm1549503', 'nm1473267']"
tt0791304,Georgia Rule,2007.0,"Comedy,Drama",5.9,28455,nm0005190,"['nm0000404', 'nm0517820', 'nm0005031']"
tt0791309,I Want Candy,2007.0,Comedy,5.3,7777,nm0839660,"['nm2068559', 'nm0121895', 'nm0001182']"
tt0792948,The Exterminating Angels,2006.0,"Drama,Fantasy",5.4,3510,nm0109885,"['nm0886125', 'nm1346056', 'nm2226143']"
tt0792965,Hunting and Gathering,2007.0,"Drama,Romance",6.7,12794,nm0001945,"['nm0851582', 'nm0133899', 'nm0830802']"
tt0792966,Blame it on Fidel,2006.0,Drama,7.5,5268,nm0310614,"['nm2223623', 'nm0220017', 'nm0009629']"
tt0792975,L'invité,2007.0,Comedy,5.5,1003,nm0099324,"['nm0000809', 'nm0501256', 'nm0508293']"
tt0792986,Fear(s) of the Dark,2007.0,"Animation,Horror,Mystery",6.6,3280,"nm2198215,nm0122615,nm1333375,nm2234841,nm0560434,nm1332672","['nm0004133', 'nm0220016', 'nm0305368']"
tt0792992,Go West: A Lucky Luke Adventure,2007.0,"Adventure,Animation,Comedy",6.3,1723,nm0419829,"['nm0933727', 'nm0180404', 'nm0603586']"
tt0793409,Filme da Treta,2006.0,Comedy,6.1,1138,nm1204064,"['nm0326913', 'nm0270756', 'nm0749148']"
tt0794338,Sakuran,2006.0,"Drama,History",6.7,2239,nm2242451,"['nm1665871', 'nm1665871', 'nm0793404']"
tt0794350,I Just Didn't Do It,2006.0,Drama,7.6,1948,nm0839397,"['nm1076976', 'nm0786059', 'nm0945443']"
tt0794374,Summer Palace,2006.0,"Drama,History,Romance",7.2,4801,nm0521601,"['nm1165040', 'nm1507882', 'nm0047012']"
tt0794399,We're All Christs,2006.0,Drama,7.2,2860,nm0467666,"['nm0464945', 'nm0161607', 'nm1235303']"
tt0795351,Case 39,2009.0,"Horror,Mystery,Thriller",6.2,96480,nm0023355,"['nm0000250', 'nm0574534', 'nm0272706']"
tt0795361,Cougar Club,2007.0,Comedy,4.0,3664,nm0006799,"['nm1648225', 'nm1504650', 'nm0001505']"
tt0795368,Death at a Funeral,2007.0,Comedy,7.3,125200,nm0000568,"['nm0532193', 'nm0227759', 'nm0001971']"
tt0795370,The Second Wind,2007.0,"Crime,Drama,Mystery",5.7,1308,nm0006734,"['nm0000809', 'nm0000899', 'nm0003508']"
tt0795376,Eating Out 2: Sloppy Seconds,2006.0,"Comedy,Romance",6.2,4226,nm0058442,"['nm1229213', 'nm1373261', 'nm1407022']"
tt0795421,Mamma Mia!,2008.0,"Comedy,Musical,Romance",6.5,292923,nm1630273,"['nm0000658', 'nm0000112', 'nm1086543']"
tt0795434,Namastey London,2007.0,"Comedy,Drama,Romance",7.1,23700,nm1150959,"['nm0474774', 'nm1229940', 'nm0438501']"
tt0795438,Not Easily Broken,2009.0,"Drama,Romance",6.1,3346,nm0004886,"['nm0004820', 'nm0378245', 'nm0703725']"
tt0795439,Numb,2007.0,"Comedy,Drama,Romance",6.5,8950,nm0325214,"['nm0001612', 'nm1211488', 'nm0001629']"
tt0795441,Winter in Wartime,2008.0,"Drama,History,War",7.0,13857,nm0465551,"['nm2916507', 'nm2570429', 'nm0905691']"
tt0795459,Wilde Salomé,2011.0,"Documentary,Drama",6.6,1051,nm0000199,"['nm1567113', 'nm0366509', 'nm0742886']"
tt0795461,Scary Movie V,2013.0,Comedy,3.6,80633,"nm0002700,nm0001878","['nm0005350', 'nm0864308', 'nm0000221']"
tt0795463,Senseless,2008.0,"Crime,Drama,Horror",5.7,1134,nm1836973,"['nm0004736', 'nm0146138', 'nm1035368']"
tt0795488,Úcastníci zájezdu,2006.0,Comedy,6.2,1092,nm1802395,"['nm0689992', 'nm0392714', 'nm0459303']"
tt0795493,Cassandra's Dream,2007.0,"Crime,Drama,Romance",6.6,54784,nm0000095,"['nm0268199', 'nm0000191', 'nm2017943']"
tt0795505,Undead or Alive: A Zombedy,2007.0,"Comedy,Horror,Western",5.1,2199,nm0680421,"['nm1934308', 'nm0027520', 'nm0078800']"
tt0796212,Exiled,2006.0,"Action,Crime,Drama",7.2,10040,nm0864775,"['nm0156533', 'nm0938893', 'nm0628757']"
tt0796302,The Babysitters,2007.0,Drama,5.6,13510,nm1565107,"['nm0083564', 'nm0096637', 'nm2398362']"
tt0796307,Under the Same Moon,2007.0,"Adventure,Drama",7.3,7727,nm0726638,"['nm0220240', 'nm0215487', 'nm1739844']"
tt0796314,A Dog's Breakfast,2007.0,"Comedy,Drama,Horror",6.6,3814,nm0382110,"['nm0382110', 'nm2497869', 'nm1968664']"
tt0796335,Molière,2007.0,"Biography,Comedy",7.1,6711,nm1016687,"['nm0244151', 'nm0524528', 'nm0603090']"
tt0796366,Star Trek,2009.0,"Action,Adventure,Sci-Fi",7.9,630548,nm0009190,"['nm1517976', 'nm0704270', 'nm0670408']"
tt0796368,Talk to Me,2007.0,"Biography,Drama,History",7.3,10427,nm0501435,"['nm0000332', 'nm0252230', 'nm0568846']"
tt0796375,You Kill Me,2007.0,"Comedy,Crime,Romance",6.4,19265,nm0001093,"['nm0001426', 'nm0000495', 'nm0005561']"
tt0798796,Tatar Ramazan: Sürgünde,1992.0,Drama,8.0,2115,nm0347728,"['nm0408381', 'nm1717610', 'nm0359129']"
tt0798817,13,2010.0,"Crime,Drama,Thriller",6.0,45172,nm1201875,"['nm0727165', 'nm0057055', 'nm0000451']"
tt0799915,Air Guitar Nation,2006.0,"Biography,Documentary,Music",7.1,1385,nm1199614,"['nm1536558', 'nm0432525', 'nm3539467']"
tt0799934,Be Kind Rewind,2008.0,Comedy,6.4,95564,nm0327273,"['nm0085312', 'nm0080049', 'nm0000418']"
tt0799949,Epic Movie,2007.0,"Adventure,Comedy,Fantasy",2.4,111832,"nm0294997,nm0783536","['nm0671980', 'nm0177639', 'nm0929609']"
tt0799951,Body Armour,2007.0,"Action,Thriller",4.0,1058,nm0006685,"['nm0001709', 'nm0001590', 'nm0392913']"
tt0799954,The Bridge,2006.0,"Documentary,Drama",7.2,12569,nm0824414,
tt0799991,How I Celebrated the End of the World,2006.0,Drama,7.1,3269,nm0594198,"['nm1856352', 'nm2255589', 'nm2725529']"
tt0800003,Delta Farce,2007.0,"Action,Adventure,Comedy",3.7,11663,nm1085552,"['nm1249256', 'nm0257821', 'nm0702809']"
tt0800022,Electroma,2006.0,"Adventure,Drama,Sci-Fi",6.7,4588,"nm0051939,nm0208878","['nm2272943', 'nm1601708', 'nm3241496']"
tt0800027,Feast of Love,2007.0,"Drama,Romance",6.5,17468,nm0000914,"['nm0000151', 'nm0593664', 'nm1111968']"
tt0800039,Forgetting Sarah Marshall,2008.0,"Comedy,Drama,Romance",7.1,312461,nm0831557,"['nm0068338', 'nm0781981', 'nm0748620']"
tt0800069,The Hills Have Eyes 2,2007.0,"Horror,Thriller",5.1,69818,nm1170286,"['nm0022161', 'nm0889846', 'nm0809344']"
tt0800080,The Incredible Hulk,2008.0,"Action,Adventure,Sci-Fi",6.6,547075,nm0504642,"['nm0001570', 'nm0000239', 'nm0000619']"
tt0800099,Joe Strummer: The Future Is Unwritten,2007.0,"Biography,Documentary,Music",7.5,4320,nm0854697,
tt0800159,Pingpong,2006.0,Drama,6.2,1253,nm1031003,"['nm0773308', 'nm0594145', 'nm0594145']"
tt0800240,Deception,2008.0,"Crime,Drama,Mystery",6.0,41776,nm2251947,"['nm0413168', 'nm0000191', 'nm0931329']"
tt0800241,Transsiberian,2008.0,"Crime,Drama,Mystery",6.6,55781,nm0026442,"['nm0000437', 'nm0607865', 'nm0001426']"
tt0800268,Wieners,2008.0,"Adventure,Comedy",4.2,2493,nm0825356,"['nm0860380', 'nm1157048', 'nm0469823']"
tt0800308,Appaloosa,2008.0,"Crime,Drama,Romance",6.7,66667,nm0000438,"['nm0000438', 'nm0001557', 'nm0000250']"
tt0800320,Clash of the Titans,2010.0,"Action,Adventure,Fantasy",5.8,300037,nm0504642,"['nm0941777', 'nm0000553', 'nm0000146']"
tt0800325,The Dirt,2019.0,"Biography,Comedy,Drama",7.0,58526,nm0871860,"['nm3150488', 'nm3701064', 'nm0446622']"
tt0800341,May 18,2007.0,"Drama,History",6.9,1447,nm1537157,"['nm1235292', 'nm1030827', 'nm0014227']"
tt0800361,S&man,2006.0,Horror,5.6,1141,nm0678786,"['nm1745579', 'nm2183415', 'nm3682436']"
tt0800367,Storm Warning,2007.0,"Horror,Thriller",5.8,8112,nm0087595,"['nm0268626', 'nm0853079', 'nm2256017']"
tt0800369,Thor,2011.0,"Action,Fantasy",7.0,937632,nm0000110,"['nm1165110', 'nm0000164', 'nm0000204']"
